572	1.81829	-6.4626	-4.64431
573	1.80777	-6.43261	-4.62483
574	1.79939	-6.3624	-4.56301
575	1.7745	-6.33668	-4.56218
576	1.76135	-6.32914	-4.56779
577	1.74587	-6.29619	-4.55032
578	1.71886	-6.27544	-4.55658
579	1.70096	-6.26985	-4.56888
580	1.67421	-6.24612	-4.57191
581	1.64541	-6.23328	-4.58787
582	1.62771	-6.19895	-4.57123
583	1.60356	-6.15746	-4.55391
584	1.57322	-6.10712	-4.5339
585	1.53902	-6.07014	-4.53112
586	1.51128	-6.0158	-4.50452
587	1.4779	-5.95143	-4.47354
588	1.45686	-5.8867	-4.42985
589	1.42212	-5.82872	-4.4066
590	1.384	-5.7654	-4.3814
591	1.35038	-5.71791	-4.36753
592	1.31588	-5.63946	-4.32358
593	1.27968	-5.59814	-4.31846
594	1.24774	-5.55176	-4.30402
595	1.20773	-5.49387	-4.28614
596	1.1705	-5.46864	-4.29814
597	1.13595	-5.41832	-4.28237
598	1.10316	-5.39855	-4.29539
599	1.0605	-5.38281	-4.32231
600	1.02656	-5.35548	-4.32892
601	0.984759	-5.34626	-4.3615
602	0.956319	-5.34696	-4.39064
603	0.918229	-5.34677	-4.42854
604	0.880872	-5.35029	-4.46942
605	0.843463	-5.36579	-4.52232
606	0.803093	-5.38578	-4.58269
607	0.772073	-5.38612	-4.61405
608	0.736606	-5.4072	-4.67059
609	0.704647	-5.41691	-4.71226
610	0.671764	-5.44468	-4.77291
611	0.639555	-5.45305	-4.8135
612	0.61182	-5.45985	-4.84803
613	0.580742	-5.45973	-4.87898
614	0.550007	-5.44429	-4.89429
615	0.524163	-5.43086	-4.9067
616	0.496857	-5.39409	-4.89723
617	0.474481	-5.35498	-4.8805
618	0.449922	-5.30916	-4.85924
619	0.423228	-5.23974	-4.81651
620	0.399356	-5.17658	-4.77722
621	0.379828	-5.09288	-4.71306
622	0.360879	-4.99831	-4.63743
623	0.341702	-4.90073	-4.55903
624	0.323875	-4.79432	-4.47044
625	0.305706	-4.68023	-4.37452
626	0.288106	-4.56574	-4.27763
627	0.27106	-4.44589	-4.17483
628	0.259665	-4.34013	-4.08047
629	0.242271	-4.2278	-3.98553
630	0.229887	-4.11201	-3.88213
631	0.215427	-3.99622	-3.7808
632	0.202576	-3.89691	-3.69433
633	0.190055	-3.79094	-3.60089
634	0.179689	-3.69889	-3.5192
635	0.168866	-3.6152	-3.44633
636	0.158629	-3.54181	-3.38318
637	0.148342	-3.47435	-3.32601
638	0.139577	-3.41936	-3.27978
639	0.129773	-3.36732	-3.23755
640	0.12295	-3.32019	-3.19724
641	0.115044	-3.28132	-3.16628
642	0.106455	-3.25792	-3.15147
643	0.100013	-3.24779	-3.14778
644	0.0931553	-3.23299	-3.13983
645	0.085876	-3.22361	-3.13773
646	0.0806006	-3.22056	-3.13996
647	0.0728509	-3.21661	-3.14376
648	0.0683041	-3.22801	-3.1597
649	0.0640604	-3.22785	-3.16379
650	0.0591097	-3.23504	-3.17593
651	0.0525527	-3.2422	-3.18965
652	0.048277	-3.25654	-3.20826
653	0.0446925	-3.26867	-3.22398
654	0.0400304	-3.27156	-3.23153
655	0.0366119	-3.28042	-3.24381
656	0.0322784	-3.28013	-3.24785
657	0.0293207	-3.28573	-3.25641
658	0.0253515	-3.29758	-3.27223
659	0.0236656	-3.29477	-3.27111
660	0.0193101	-3.30388	-3.28457
661	0.0154736	-3.30621	-3.29074
662	0.0138079	-3.30299	-3.28919
663	0.0109955	-3.30936	-3.29836
664	0.00788102	-3.30794	-3.30006
665	0.00561389	-3.31251	-3.3069
666	0.00255599	-3.31254	-3.30998
667	0.000740373	-3.32044	-3.3197
668	-0.00238886	-3.32509	-3.32748
669	-0.00402977	-3.3301	-3.33413
670	-0.00756172	-3.33809	-3.34565
671	-0.00934668	-3.34909	-3.35843
672	-0.0105657	-3.35476	-3.36533
673	-0.0135891	-3.36249	-3.37608
674	-0.0161773	-3.37717	-3.39335
675	-0.0173925	-3.38774	-3.40513
676	-0.0191558	-3.4075	-3.42666
677	-0.0209164	-3.42532	-3.44624
678	-0.0229185	-3.43884	-3.46175
679	-0.0246676	-3.45571	-3.48037
680	-0.0267978	-3.47368	-3.50047
681	-0.0280191	-3.48935	-3.51737
682	-0.0297578	-3.50604	-3.5358
683	-0.0314919	-3.52197	-3.55347
684	-0.0334375	-3.53649	-3.56992
685	-0.0351565	-3.548	-3.58316
686	-0.0363759	-3.55945	-3.59582
687	-0.0377215	-3.56938	-3.6071
688	-0.0394305	-3.57562	-3.61505
689	-0.040167	-3.57068	-3.61084
690	-0.0418723	-3.57424	-3.61611
691	-0.0430952	-3.56496	-3.60805
692	-0.044319	-3.55757	-3.60189
693	-0.0443491	-3.54764	-3.59199
694	-0.0451156	-3.52217	-3.56729
695	-0.0464697	-3.50382	-3.55029
696	-0.0462463	-3.47436	-3.5206
697	-0.0474982	-3.44238	-3.48987
698	-0.0472965	-3.41034	-3.45764
699	-0.0482062	-3.37038	-3.41859
700	-0.0484893	-3.33859	-3.38708
701	-0.0483183	-3.29389	-3.34221
702	-0.0486224	-3.25337	-3.302
703	-0.0481131	-3.21485	-3.26296
704	-0.04833	-3.17255	-3.22088
705	-0.047207	-3.13826	-3.18547
706	-0.0467186	-3.10809	-3.1548
707	-0.0466036	-3.06642	-3.11302
708	-0.0450149	-3.03669	-3.08171
709	-0.0445438	-3.00856	-3.0531
710	-0.0429487	-2.99454	-3.03749
